 ! Swift/XRT lightcurve of trigger: 848890, name: GRB 180720B
 ! T0 for this burst is Swift MET=553789325.9 s, = 2018 Jul 20 at 14:21:44.587 UT
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00848890
 ! BINMODE: GRB-like (counts)

! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
879.086	0.336	-0.307	4.5382896e-09	5.5450785e-10	-1.422729e+01
879.678	0.323	-0.257	4.974489e-09	6.1613292e-10	-1.580807e+01
880.293	0.233	-0.291	3.6164349e-09	5.6158908e-10	-1.440533e+01
880.803	0.308	-0.277	3.24266553e-09	5.0354655e-10	-1.291643e+01
881.424	0.308	-0.313	3.15199482e-09	4.6990749e-10	-1.205393e+01
882.029	0.315	-0.297	4.7612175e-09	5.8174116e-10	-1.492569e+01
882.629	0.263	-0.285	3.5176479e-09	5.3517321e-10	-1.372788e+01
883.191	0.272	-0.299	3.37509471e-09	5.1348531e-10	-1.317156e+01
883.796	0.395	-0.332	3.9638859e-09	4.9095852e-10	-1.259628e+01
884.490	0.413	-0.299	3.72792615e-09	4.7736117e-10	-1.224695e+01
885.174	0.254	-0.271	3.72901425e-09	5.5593096e-10	-1.426058e+01
885.777	0.339	-0.350	4.1463318e-09	5.2063674e-10	-1.335751e+01
886.370	0.278	-0.254	3.64976547e-09	5.6006925e-10	-1.436641e+01
886.923	0.273	-0.275	5.3177241e-09	6.4973766e-10	-1.667033e+01
887.469	0.259	-0.273	3.67910556e-09	5.4849093e-10	-1.406978e+01
888.020	0.284	-0.292	3.39516645e-09	5.0616072e-10	-1.298395e+01
888.610	0.289	-0.305	3.29351022e-09	4.9100571e-10	-1.259521e+01
889.179	0.265	-0.281	3.74242479e-09	5.459337e-10	-1.400449e+01
889.761	0.397	-0.316	4.084353e-09	4.9904205e-10	-1.280405e+01
890.414	0.273	-0.256	3.75665784e-09	5.698212e-10	-1.461682e+01
891.000	0.214	-0.313	3.79938624e-09	5.6023461e-10	-1.437127e+01
891.486	0.275	-0.273	3.51814749e-09	5.3525121e-10	-1.373003e+01
892.015	0.257	-0.253	3.83337006e-09	5.7149079e-10	-1.465987e+01
892.598	0.309	-0.327	4.5884592e-09	5.6063592e-10	-1.438442e+01
893.228	0.248	-0.321	3.30692271e-09	5.2849641e-10	-1.355622e+01
893.739	0.303	-0.263	3.84415434e-09	5.4369354e-10	-1.394746e+01
894.412	0.308	-0.370	2.84401299e-09	4.3268823e-10	-1.109910e+01
895.058	0.299	-0.338	4.4827575e-09	5.6288232e-10	-1.444153e+01
895.719	0.325	-0.362	4.3069377e-09	5.2235547e-10	-1.340232e+01
896.317	0.309	-0.273	5.0092614e-09	6.1205001e-10	-1.570349e+01
896.877	0.320	-0.251	3.42729933e-09	5.1095148e-10	-1.310685e+01
897.425	0.290	-0.228	3.80769051e-09	5.7271656e-10	-1.469111e+01
898.073	0.335	-0.359	4.2002727e-09	5.1320334e-10	-1.316726e+01
898.772	0.332	-0.364	2.72881947e-09	4.2375216e-10	-1.086960e+01
899.436	0.281	-0.332	4.6997886e-09	5.8210503e-10	-1.493472e+01
899.980	0.246	-0.262	3.61457031e-09	5.8510881e-10	-1.500804e+01
900.541	0.317	-0.315	3.09906558e-09	4.6201545e-10	-1.185141e+01
901.153	0.260	-0.295	3.47297691e-09	5.283759e-10	-1.355344e+01
901.754	0.215	-0.342	3.52279161e-09	5.2518687e-10	-1.347195e+01
902.247	0.265	-0.277	3.6153741e-09	5.3899053e-10	-1.382613e+01
902.868	0.331	-0.356	2.85671373e-09	4.2588858e-10	-1.092495e+01
903.497	0.248	-0.298	3.59182512e-09	5.3548326e-10	-1.373641e+01
903.973	0.283	-0.228	3.84227376e-09	5.7282264e-10	-1.469437e+01
904.512	0.260	-0.256	3.74515128e-09	5.6979351e-10	-1.461652e+01
905.050	0.277	-0.278	3.42760899e-09	5.3227434e-10	-1.365393e+01
905.609	0.259	-0.282	3.62726832e-09	5.4077361e-10	-1.387258e+01
906.132	0.280	-0.264	3.5491911e-09	5.3998464e-10	-1.385217e+01
906.691	0.262	-0.279	3.57253572e-09	5.435352e-10	-1.394318e+01
907.276	0.287	-0.323	4.7865441e-09	5.8485141e-10	-1.500663e+01
907.902	0.366	-0.338	4.1459145e-09	5.0657295e-10	-1.299793e+01
908.498	0.343	-0.230	3.6011352e-09	5.298111e-10	-1.359118e+01
909.200	0.336	-0.359	4.1564289e-09	5.1481248e-10	-1.320872e+01
909.929	0.250	-0.392	3.00850875e-09	4.5771531e-10	-1.174113e+01
910.470	0.237	-0.291	3.82182567e-09	5.6845464e-10	-1.458195e+01
910.998	0.227	-0.291	3.78937923e-09	5.6493021e-10	-1.449141e+01
911.474	0.268	-0.250	3.87352407e-09	5.7116358e-10	-1.465139e+01
911.989	0.305	-0.247	3.53278653e-09	5.266755e-10	-1.351004e+01
912.555	0.321	-0.261	3.86075001e-09	5.3036061e-10	-1.360550e+01
913.184	0.313	-0.308	3.07135608e-09	4.5788379e-10	-1.174536e+01
913.757	0.258	-0.260	3.57235827e-09	5.5474068e-10	-1.422939e+01
914.320	0.396	-0.305	4.0506531e-09	4.9491819e-10	-1.269776e+01
914.999	0.311	-0.283	3.16092894e-09	4.8089925e-10	-1.233545e+01
915.602	0.266	-0.292	3.41372187e-09	5.089227e-10	-1.305444e+01
916.144	0.238	-0.276	3.65301924e-09	5.5576482e-10	-1.425577e+01
916.691	0.298	-0.309	3.14347371e-09	4.686357e-10	-1.202118e+01
917.272	0.230	-0.282	3.80467893e-09	5.6101422e-10	-1.439118e+01
917.812	0.272	-0.310	3.27799602e-09	4.8869535e-10	-1.253614e+01
918.332	0.276	-0.249	3.82097898e-09	5.6215614e-10	-1.442095e+01
918.945	0.309	-0.336	4.307433e-09	5.4088008e-10	-1.387791e+01
919.601	0.326	-0.347	3.84399912e-09	4.922424e-10	-1.263000e+01
920.178	0.263	-0.252	3.70908213e-09	5.5297827e-10	-1.418614e+01
920.692	0.279	-0.252	3.54276e-09	5.3901549e-10	-1.382790e+01
921.252	0.233	-0.281	3.59708076e-09	5.5860636e-10	-1.433035e+01
921.799	0.252	-0.314	3.37076337e-09	5.0254464e-10	-1.289267e+01
922.338	0.430	-0.287	3.9601653e-09	4.8389757e-10	-1.241743e+01
923.026	0.266	-0.259	3.64423956e-09	5.4331446e-10	-1.393844e+01
923.662	0.365	-0.370	3.77959725e-09	4.7178807e-10	-1.210605e+01
924.297	0.276	-0.270	3.44989905e-09	5.2488384e-10	-1.346516e+01
924.898	0.332	-0.325	2.87024907e-09	4.3669236e-10	-1.120268e+01
925.496	0.289	-0.266	3.44668311e-09	5.138562e-10	-1.318238e+01
926.091	0.242	-0.306	3.49141767e-09	5.2052403e-10	-1.335337e+01
926.643	0.235	-0.310	3.46117356e-09	5.2659477e-10	-1.350877e+01
927.163	0.300	-0.285	3.26852097e-09	4.8729096e-10	-1.250068e+01
927.780	0.259	-0.318	3.16872465e-09	5.0235198e-10	-1.288625e+01
928.342	0.293	-0.303	3.85197696e-09	5.2424775e-10	-1.344986e+01
928.903	0.257	-0.268	3.64523718e-09	5.4345057e-10	-1.394112e+01
929.453	0.332	-0.293	4.5152757e-09	5.5926468e-10	-1.434969e+01
930.096	0.268	-0.312	3.24889305e-09	4.9429107e-10	-1.267966e+01
930.683	0.345	-0.319	2.79595953e-09	4.3418232e-10	-1.113748e+01
931.314	0.296	-0.286	4.8963993e-09	5.9826741e-10	-1.535041e+01
931.963	0.332	-0.353	4.1586207e-09	5.0812437e-10	-1.303766e+01
932.550	0.257	-0.255	3.73382958e-09	5.5665831e-10	-1.427994e+01
933.163	0.229	-0.356	3.26852643e-09	4.8729057e-10	-1.250059e+01
933.649	0.282	-0.257	3.86214504e-09	5.5751241e-10	-1.430257e+01
934.220	0.289	-0.288	3.39567657e-09	5.0625042e-10	-1.298719e+01
934.738	0.322	-0.229	3.86449362e-09	5.5213509e-10	-1.416506e+01
935.352	0.252	-0.292	3.5411454e-09	5.3876706e-10	-1.382135e+01
935.874	0.312	-0.270	3.88796733e-09	5.3923623e-10	-1.383491e+01
936.540	0.352	-0.354	2.77133142e-09	4.1317302e-10	-1.059966e+01
937.174	0.294	-0.282	3.29326257e-09	5.1141831e-10	-1.311938e+01
937.702	0.327	-0.233	3.4400379e-09	5.2337961e-10	-1.342632e+01
938.288	0.273	-0.259	3.56855265e-09	5.5416348e-10	-1.421559e+01
938.886	0.257	-0.325	3.36443211e-09	5.015868e-10	-1.286719e+01
939.450	0.276	-0.308	3.30365334e-09	5.0262264e-10	-1.289338e+01
939.994	0.262	-0.268	3.63622974e-09	5.5321929e-10	-1.419114e+01
940.542	0.264	-0.285	3.79788318e-09	5.4822456e-10	-1.406350e+01
941.173	0.337	-0.366	3.85745022e-09	4.9313472e-10	-1.265173e+01
941.769	0.306	-0.260	3.69045885e-09	5.3271738e-10	-1.366568e+01
942.334	0.310	-0.259	3.82020795e-09	5.4030951e-10	-1.386085e+01
942.943	0.271	-0.298	3.43818423e-09	5.1257934e-10	-1.314896e+01
943.489	0.246	-0.275	3.83838858e-09	5.6599257e-10	-1.451947e+01
944.102	0.335	-0.368	4.2110133e-09	5.1073425e-10	-1.310507e+01
944.710	0.263	-0.273	3.65885871e-09	5.454852e-10	-1.399356e+01
945.346	0.310	-0.373	2.78145621e-09	4.3193748e-10	-1.108038e+01
945.921	0.333	-0.265	3.27772731e-09	4.8866805e-10	-1.253630e+01
946.595	0.250	-0.341	3.31721286e-09	4.945551e-10	-1.268734e+01
947.172	0.298	-0.328	4.6111221e-09	5.7114915e-10	-1.465547e+01
947.684	0.300	-0.213	3.70875258e-09	5.7593874e-10	-1.477441e+01
948.291	0.251	-0.307	3.45458373e-09	5.2559208e-10	-1.348305e+01
948.833	0.304	-0.292	3.18829953e-09	4.9511475e-10	-1.270091e+01
949.526	0.374	-0.388	2.57316657e-09	3.83622525e-10	-9.841166e+00
950.182	0.272	-0.283	3.47659728e-09	5.289375e-10	-1.356862e+01
950.749	0.259	-0.295	3.48777117e-09	5.3063634e-10	-1.361212e+01
951.302	0.268	-0.294	3.38000169e-09	5.2487955e-10	-1.346413e+01
951.861	0.257	-0.291	3.57569745e-09	5.3308086e-10	-1.367492e+01
952.414	0.238	-0.296	3.61566153e-09	5.5009032e-10	-1.411092e+01
952.896	0.286	-0.244	3.80422029e-09	5.6583969e-10	-1.451512e+01
953.454	0.286	-0.273	3.40159443e-09	5.2822848e-10	-1.354974e+01
954.007	0.259	-0.266	3.73329177e-09	5.5657056e-10	-1.427714e+01
954.565	0.314	-0.300	3.19229118e-09	4.7591583e-10	-1.220810e+01
955.207	0.366	-0.327	3.76636026e-09	4.8628359e-10	-1.247569e+01
955.897	0.303	-0.324	3.08247381e-09	4.6896486e-10	-1.202943e+01
956.570	0.398	-0.370	2.47313157e-09	3.84045948e-10	-9.851038e+00
957.287	0.252	-0.319	3.32833098e-09	5.1684867e-10	-1.325762e+01
957.905	0.352	-0.367	3.9776607e-09	4.9945896e-10	-1.281427e+01
958.516	0.289	-0.259	3.52284816e-09	5.3596686e-10	-1.374841e+01
959.101	0.281	-0.295	3.34886136e-09	5.0949756e-10	-1.306953e+01
959.708	0.263	-0.326	3.2779968e-09	4.9871757e-10	-1.279308e+01
960.280	0.302	-0.309	3.21179976e-09	4.7882913e-10	-1.228322e+01
960.896	0.353	-0.314	4.3949646e-09	5.4023775e-10	-1.386158e+01
961.484	0.300	-0.236	3.65993316e-09	5.4564081e-10	-1.399725e+01
962.114	0.275	-0.330	3.24011181e-09	4.8305166e-10	-1.239165e+01
962.639	0.255	-0.250	3.87901449e-09	5.7830214e-10	-1.483509e+01
963.231	0.288	-0.337	3.13857102e-09	4.6791342e-10	-1.200329e+01
963.815	0.295	-0.297	3.30828927e-09	4.9321545e-10	-1.265236e+01
964.401	0.245	-0.290	3.76742808e-09	5.6037072e-10	-1.437510e+01
964.910	0.258	-0.263	3.75986286e-09	5.6053803e-10	-1.437936e+01
965.479	0.315	-0.311	3.04450341e-09	4.6319559e-10	-1.188203e+01
966.041	0.299	-0.247	3.4937916e-09	5.2087074e-10	-1.336176e+01
966.615	0.293	-0.275	3.75996192e-09	5.3606358e-10	-1.375207e+01
967.205	0.238	-0.297	3.88025781e-09	5.5437642e-10	-1.422180e+01
967.692	0.265	-0.249	3.65543529e-09	5.5614273e-10	-1.426627e+01
968.220	0.299	-0.263	3.39428466e-09	5.0603475e-10	-1.298110e+01
968.775	0.249	-0.255	3.79010229e-09	5.6504448e-10	-1.449483e+01
969.276	0.265	-0.253	3.68595981e-09	5.4951819e-10	-1.409652e+01
969.835	0.284	-0.294	3.37366458e-09	4.9746372e-10	-1.276129e+01
970.435	0.312	-0.316	2.99266149e-09	4.5530628e-10	-1.167950e+01
971.145	0.332	-0.397	3.8369175e-09	4.7235084e-10	-1.211942e+01
971.793	0.304	-0.317	3.4586604e-09	4.9688457e-10	-1.274670e+01
972.446	0.281	-0.349	3.02998371e-09	4.5172179e-10	-1.158773e+01
973.029	0.226	-0.302	3.55697784e-09	5.4116166e-10	-1.388184e+01
973.578	0.338	-0.322	4.2608865e-09	5.2775112e-10	-1.354076e+01
974.163	0.272	-0.248	3.78109134e-09	5.6239989e-10	-1.442693e+01
974.771	0.338	-0.336	2.83014342e-09	4.2192891e-10	-1.082349e+01
975.457	0.378	-0.348	3.9141492e-09	4.7825037e-10	-1.227093e+01
976.140	0.204	-0.304	3.75033945e-09	5.5911531e-10	-1.434265e+01
976.605	0.330	-0.261	3.18198582e-09	4.8411012e-10	-1.241834e+01
977.237	0.310	-0.302	3.8802153e-09	5.1856974e-10	-1.330395e+01
977.850	0.246	-0.303	3.41883243e-09	5.2014339e-10	-1.334262e+01
978.372	0.233	-0.276	3.63719733e-09	5.6481555e-10	-1.448827e+01
978.948	0.309	-0.342	2.88644577e-09	4.3914507e-10	-1.126482e+01
979.543	0.401	-0.286	2.77878354e-09	4.1427048e-10	-1.062691e+01
980.279	0.378	-0.336	3.9422565e-09	4.8828273e-10	-1.252786e+01
980.929	0.260	-0.272	3.58730463e-09	5.3480661e-10	-1.371885e+01
981.478	0.325	-0.289	3.10899264e-09	4.6349862e-10	-1.188967e+01
982.089	0.298	-0.286	3.27013401e-09	4.8752262e-10	-1.250599e+01
982.756	0.256	-0.370	2.95520784e-09	4.5891027e-10	-1.177166e+01
983.281	0.265	-0.269	3.57534567e-09	5.3302587e-10	-1.367334e+01
983.827	0.290	-0.281	3.29102085e-09	5.0069877e-10	-1.284389e+01
984.402	0.261	-0.285	3.49382397e-09	5.2087386e-10	-1.336170e+01
984.933	0.316	-0.270	3.26022918e-09	4.8604881e-10	-1.246840e+01
985.655	0.287	-0.406	2.7503151e-09	4.1002962e-10	-1.051836e+01
986.279	0.286	-0.337	3.06464028e-09	4.5689085e-10	-1.172051e+01
986.884	0.301	-0.318	3.12346008e-09	4.6566e-10	-1.194546e+01
987.418	0.297	-0.233	3.52634412e-09	5.5904316e-10	-1.434023e+01
988.054	0.287	-0.340	3.07973172e-09	4.6855497e-10	-1.201949e+01
988.653	0.274	-0.312	3.3455175e-09	4.9876515e-10	-1.279466e+01
989.195	0.310	-0.268	3.38668863e-09	5.0490297e-10	-1.295211e+01
989.908	0.238	-0.404	3.00294696e-09	4.5687252e-10	-1.171978e+01
990.509	0.326	-0.362	4.2346629e-09	5.1741456e-10	-1.327599e+01
991.074	0.321	-0.239	3.38881686e-09	5.2624767e-10	-1.349916e+01
991.728	0.397	-0.332	2.68462428e-09	4.0023672e-10	-1.026718e+01
992.387	0.279	-0.262	3.62066328e-09	5.3978691e-10	-1.384714e+01
992.997	0.334	-0.331	2.89857126e-09	4.4099562e-10	-1.131272e+01
993.639	0.251	-0.307	3.5053356e-09	5.2259649e-10	-1.340635e+01
994.207	0.236	-0.317	3.48574083e-09	5.3033214e-10	-1.360463e+01
994.775	0.250	-0.332	3.31518954e-09	5.0438544e-10	-1.293910e+01
995.263	0.276	-0.238	3.80855904e-09	5.6780724e-10	-1.456644e+01
995.805	0.330	-0.266	3.86970402e-09	5.3161329e-10	-1.363924e+01
996.411	0.271	-0.276	3.42297774e-09	5.426655e-10	-1.392076e+01
996.968	0.222	-0.287	3.79058628e-09	5.7671562e-10	-1.479472e+01
997.541	0.302	-0.351	2.95520082e-09	4.4058183e-10	-1.130259e+01
998.198	0.294	-0.355	2.94182538e-09	4.3858659e-10	-1.125131e+01
998.769	0.385	-0.277	2.84291046e-09	4.3252911e-10	-1.109565e+01
999.418	0.272	-0.264	3.51349596e-09	5.3455272e-10	-1.371276e+01
1000.049	0.331	-0.359	2.72568114e-09	4.1469168e-10	-1.063792e+01
1000.768	0.319	-0.387	2.66388603e-09	4.0528878e-10	-1.039665e+01
1001.412	0.271	-0.325	3.15690726e-09	4.8029787e-10	-1.232080e+01
1002.003	0.294	-0.320	3.06543237e-09	4.663815e-10	-1.196386e+01
1002.656	0.320	-0.359	4.1851992e-09	5.1137697e-10	-1.312146e+01
1003.252	0.257	-0.276	3.57928818e-09	5.3362101e-10	-1.368913e+01
1003.722	0.328	-0.213	3.84616284e-09	5.4951156e-10	-1.409744e+01
1004.350	0.355	-0.299	2.91784311e-09	4.3501068e-10	-1.115956e+01
1005.005	0.314	-0.300	3.06539844e-09	4.6638072e-10	-1.196415e+01
1005.669	0.266	-0.350	3.10337118e-09	4.626726e-10	-1.186933e+01
1006.167	0.269	-0.232	3.89229087e-09	5.7395013e-10	-1.472423e+01
1006.748	0.324	-0.311	3.02920332e-09	4.5563661e-10	-1.168870e+01
1007.388	0.274	-0.316	3.23427039e-09	4.8218625e-10	-1.236981e+01
1007.933	0.335	-0.271	3.63922455e-09	5.0472825e-10	-1.294898e+01
1008.570	0.346	-0.302	4.4066763e-09	5.3843946e-10	-1.381593e+01
1009.282	0.348	-0.366	3.9595101e-09	4.9042929e-10	-1.258366e+01
1009.911	0.416	-0.282	3.78647061e-09	4.8094332e-10	-1.233974e+01
1010.646	0.286	-0.319	3.12075699e-09	4.7479653e-10	-1.217959e+01
1011.252	0.405	-0.320	2.64695769e-09	3.9462033e-10	-1.012305e+01
1011.949	0.296	-0.293	3.25472316e-09	4.8523059e-10	-1.244757e+01
1012.565	0.379	-0.320	2.74127529e-09	4.0868529e-10	-1.048410e+01
1013.290	0.293	-0.345	3.00093339e-09	4.4739903e-10	-1.147740e+01
1013.860	0.319	-0.277	3.21586044e-09	4.7944377e-10	-1.229962e+01
1014.605	0.307	-0.426	2.53593366e-09	3.9381342e-10	-1.010261e+01
1015.192	0.254	-0.280	3.42855084e-09	5.4355392e-10	-1.394384e+01
1015.749	0.342	-0.304	4.4187741e-09	5.3993979e-10	-1.385580e+01
1016.417	0.279	-0.326	3.07294572e-09	4.7721375e-10	-1.224246e+01
1017.012	0.373	-0.315	3.89725167e-09	4.9109502e-10	-1.260186e+01
1017.628	0.269	-0.243	3.74065653e-09	5.5769454e-10	-1.430766e+01
1018.226	0.360	-0.329	2.74180179e-09	4.1715609e-10	-1.070188e+01
1018.905	0.275	-0.319	3.22117809e-09	4.9009077e-10	-1.257294e+01
1019.514	0.244	-0.334	3.34070334e-09	5.082753e-10	-1.303942e+01
1020.046	0.303	-0.288	3.32039058e-09	4.9503441e-10	-1.269996e+01
1020.643	0.321	-0.295	3.13800318e-09	4.774341e-10	-1.224814e+01
1021.321	0.284	-0.356	3.06213024e-09	4.5652893e-10	-1.171203e+01
1021.872	0.295	-0.267	3.43584501e-09	5.2274742e-10	-1.341048e+01
1022.454	0.299	-0.286	3.35064522e-09	4.9954086e-10	-1.281533e+01
1023.178	0.254	-0.426	2.88577302e-09	4.302324e-10	-1.103718e+01
1023.791	0.303	-0.359	2.9633955e-09	4.4180409e-10	-1.133396e+01
1024.410	0.187	-0.316	3.6601968e-09	5.9250906e-10	-1.519888e+01
1024.885	0.389	-0.287	3.78038739e-09	5.0323494e-10	-1.291136e+01
1025.660	0.292	-0.386	2.89333941e-09	4.3135599e-10	-1.106571e+01
1026.297	0.348	-0.345	2.78392725e-09	4.2355365e-10	-1.086530e+01
1026.960	0.352	-0.315	2.89533075e-09	4.4050266e-10	-1.130006e+01
1027.625	0.200	-0.312	3.65440608e-09	5.7934773e-10	-1.486126e+01
1028.167	0.326	-0.342	2.85090507e-09	4.4271786e-10	-1.135665e+01
1028.792	0.299	-0.300	3.27116595e-09	4.8768252e-10	-1.251053e+01
1029.347	0.280	-0.255	3.75459864e-09	5.5846401e-10	-1.432630e+01
1029.930	0.398	-0.303	3.72803808e-09	4.835961e-10	-1.240751e+01
1030.665	0.384	-0.337	2.6476281e-09	3.9472173e-10	-1.012575e+01
1031.381	0.282	-0.332	3.06119034e-09	4.6573488e-10	-1.194719e+01
1031.939	0.373	-0.276	2.93781969e-09	4.3798365e-10	-1.123546e+01
1032.642	0.275	-0.330	3.15384849e-09	4.7018907e-10	-1.206153e+01
1033.290	0.410	-0.373	2.40025188e-09	3.65176422e-10	-9.367481e+00
1034.045	0.331	-0.345	2.77926597e-09	4.2283917e-10	-1.084658e+01
1034.722	0.326	-0.346	2.83679604e-09	4.2291873e-10	-1.084875e+01
1035.321	0.348	-0.273	3.07246563e-09	4.5805266e-10	-1.174994e+01
1035.972	0.323	-0.303	2.95434438e-09	4.5877416e-10	-1.176800e+01
1036.612	0.376	-0.317	2.71493781e-09	4.1305017e-10	-1.059533e+01
1037.246	0.341	-0.259	3.18190743e-09	4.7436831e-10	-1.216848e+01
1037.918	0.367	-0.331	2.7354795e-09	4.0781403e-10	-1.046127e+01
1038.580	0.255	-0.295	3.64632489e-09	5.5529799e-10	-1.424433e+01
1039.147	0.281	-0.313	3.11355993e-09	4.8350094e-10	-1.240246e+01
1039.784	0.377	-0.356	2.67904884e-09	3.9848211e-10	-1.022203e+01
1040.468	0.264	-0.307	3.26837745e-09	5.1814503e-10	-1.329102e+01
1040.987	0.272	-0.255	3.8817051e-09	5.6625699e-10	-1.452623e+01
1041.587	0.332	-0.328	2.96520393e-09	4.42065e-10	-1.134009e+01
1042.278	0.302	-0.359	2.96520315e-09	4.4206461e-10	-1.134003e+01
1042.931	0.328	-0.352	2.83636782e-09	4.315272e-10	-1.106949e+01
1043.575	0.237	-0.316	3.48382788e-09	5.3003184e-10	-1.359628e+01
1044.111	0.320	-0.299	3.11354238e-09	4.7369595e-10	-1.215112e+01
1044.676	0.271	-0.245	2.5341654e-09	6.260085e-10	-1.605402e+01
1045.249	0.294	-0.302	3.23430627e-09	4.9206768e-10	-1.262232e+01
1045.853	0.323	-0.310	3.09023871e-09	4.6070232e-10	-1.181791e+01
1046.480	0.286	-0.303	3.2232369e-09	5.0053068e-10	-1.283919e+01
1047.110	0.289	-0.345	3.1121883e-09	4.6810803e-10	-1.200790e+01
1047.646	0.264	-0.247	3.71739069e-09	5.7726942e-10	-1.480779e+01
1048.218	0.329	-0.308	3.07288293e-09	4.5811818e-10	-1.175187e+01
1048.888	0.239	-0.341	3.39866787e-09	5.1120147e-10	-1.311358e+01
1049.466	0.318	-0.340	2.9283579e-09	4.4552547e-10	-1.142879e+01
1050.124	0.321	-0.339	2.92049979e-09	4.4433129e-10	-1.139824e+01
1050.759	0.267	-0.314	3.34046466e-09	4.9801557e-10	-1.277571e+01
1051.295	0.260	-0.269	3.61290618e-09	5.3863329e-10	-1.381772e+01
1051.892	0.274	-0.338	3.1192785e-09	4.6503951e-10	-1.192975e+01
1052.568	0.366	-0.401	2.41450287e-09	3.74948925e-10	-9.618226e+00
1053.332	0.319	-0.398	2.62243332e-09	3.9898209e-10	-1.023484e+01
1054.037	0.335	-0.386	2.64946149e-09	3.9499395e-10	-1.013267e+01
1054.686	0.295	-0.315	3.12837642e-09	4.6639164e-10	-1.196415e+01
1055.364	0.312	-0.382	2.66835816e-09	4.1436681e-10	-1.062915e+01
1055.990	0.340	-0.315	2.9159949e-09	4.3472754e-10	-1.115177e+01
1056.668	0.329	-0.338	4.2171636e-09	5.223348e-10	-1.340174e+01
1057.361	0.332	-0.364	4.0859988e-09	4.9924719e-10	-1.280964e+01
1057.968	0.258	-0.276	3.57677736e-09	5.3323998e-10	-1.367889e+01
1058.639	0.354	-0.413	2.33936781e-09	3.78689103e-10	-9.713653e+00
1059.248	0.363	-0.254	3.09230961e-09	4.6101432e-10	-1.182618e+01
1060.002	0.359	-0.391	2.50436511e-09	3.81017286e-10	-9.773902e+00
1060.707	0.423	-0.345	2.48389908e-09	3.70310733e-10	-9.499451e+00
1061.405	0.259	-0.275	3.54808428e-09	5.4447237e-10	-1.396680e+01
1062.058	0.363	-0.395	2.47944684e-09	3.77226135e-10	-9.676646e+00
1062.676	0.283	-0.254	3.78781299e-09	5.4677415e-10	-1.402654e+01
1063.324	0.278	-0.365	2.97071034e-09	4.4288517e-10	-1.136107e+01
1063.896	0.356	-0.295	2.88590913e-09	4.3906434e-10	-1.126283e+01
1064.502	0.275	-0.249	3.63533742e-09	5.4196935e-10	-1.390273e+01
1065.166	0.282	-0.389	2.84463192e-09	4.2408756e-10	-1.087877e+01
1065.846	0.301	-0.398	2.68764093e-09	4.0889862e-10	-1.048892e+01
1066.513	0.335	-0.366	2.63975205e-09	4.0992315e-10	-1.051506e+01
1067.255	0.339	-0.407	2.55958989e-09	3.81593433e-10	-9.788766e+00
1067.942	0.312	-0.348	2.89067649e-09	4.3095429e-10	-1.105505e+01
1068.597	0.345	-0.344	4.042272e-09	5.0757993e-10	-1.302323e+01
1069.214	0.292	-0.272	3.22990083e-09	5.1204816e-10	-1.313481e+01
1069.861	0.334	-0.355	2.77112394e-09	4.1313402e-10	-1.059815e+01
1070.609	0.431	-0.414	2.25773925e-09	3.3659691e-10	-8.634813e+00
1071.379	0.347	-0.339	2.69445852e-09	4.1842515e-10	-1.073361e+01
1072.093	0.251	-0.366	3.11422254e-09	4.6428603e-10	-1.191045e+01
1072.648	0.253	-0.304	3.51678054e-09	5.2430079e-10	-1.344995e+01
1073.174	0.287	-0.273	3.64975572e-09	5.324241e-10	-1.365857e+01
1073.727	0.262	-0.266	3.70616688e-09	5.5253367e-10	-1.417409e+01
1074.262	0.364	-0.273	3.6870678e-09	5.1763335e-10	-1.327952e+01
1074.941	0.326	-0.315	2.96531469e-09	4.6048236e-10	-1.181217e+01
1075.587	0.331	-0.320	2.96207964e-09	4.5065436e-10	-1.156021e+01
1076.337	0.266	-0.419	2.81589945e-09	4.2841383e-10	-1.098966e+01
1076.976	0.278	-0.373	2.98353549e-09	4.5783855e-10	-1.174440e+01
1077.618	0.442	-0.364	2.3932818e-09	3.64116909e-10	-9.340371e+00
1078.372	0.361	-0.312	2.86810485e-09	4.3635774e-10	-1.119353e+01
1079.141	0.340	-0.409	2.57511267e-09	3.9178191e-10	-1.005011e+01
1079.814	0.330	-0.332	2.95895223e-09	4.4113485e-10	-1.131637e+01
1080.578	0.412	-0.435	2.31245937e-09	3.44753214e-10	-8.843933e+00
1081.230	0.310	-0.240	3.72056022e-09	5.4275325e-10	-1.392356e+01
1081.830	0.395	-0.289	3.74851854e-09	4.8807798e-10	-1.252265e+01
1082.515	0.350	-0.290	3.05758752e-09	4.5584487e-10	-1.169402e+01
1083.158	0.248	-0.292	3.49068486e-09	5.3108601e-10	-1.362408e+01
1083.741	0.240	-0.334	3.33395712e-09	4.9705149e-10	-1.275135e+01
1084.350	0.291	-0.369	2.85874719e-09	4.3494399e-10	-1.115792e+01
1084.950	0.276	-0.309	3.41854812e-09	4.9870743e-10	-1.279436e+01
