76.7585970163345	154	0	31.8116	222.313249982939	0.969257557330132	1.02673449683666
76.7746089696884	68	0	34.3616	223.905978837872	0.970572138700485	1.02568443293571
76.7799459695816	153	0	31.9731	224.436856835127	0.971010306391716	1.02533443248272
76.8066329956055	44	0	30.9609	227.091448405633	0.973201311228275	1.02358429731607
76.8137500286102	97	0	28.741	227.799388503737	0.973785619637966	1.02311756229162
76.8137500286102	51	0	29.8122	227.799388503737	0.973785619637966	1.02311756229162
76.84399497509	199	0	24.5536	230.807890833817	0.976268729743958	1.02113409870148
76.85467004776	155	0	24.8982	231.86975354939	0.977145153210163	1.02043402743578
76.8689030408859	209	2	23.42	233.285527024536	0.978313681945801	1.01950062774658
76.9560799598694	164	0	21.6634	241.9571232552	0.985470906994343	1.01378356539965
76.9631969928741	50	0	23.4485	242.665063353305	0.986055215404034	1.01331683037519
76.9631969928741	239	0	20.2779	242.665063353305	0.986055215404034	1.01331683037519
76.979208946228	166	0	21.2981	244.257792208238	0.987369796774387	1.01226676647425
76.989884018898	387	2	17.8062	245.319654923811	0.988246220240593	1.01156669520855
76.9987800121307	92	0	22.2543	246.204550401702	0.988976581285	1.01098329597235
77.0005589723587	109	0	21.9665	246.381505781488	0.989122633919716	1.0108666317606
77.0343619585037	192	0	20.2168	249.743930729036	0.991897859082222	1.00864983192921
77.0574909448624	146	0	20.8176	252.044599682074	0.993796748862267	1.00713303300381
77.0877360105515	139	0	20.8153	255.053113870049	0.996279868755341	1.00514956159592
77.1304349899292	93	0	21.5902	259.300434295487	0.999785454962254	1.00234936252832
77.1322139501572	72	0	21.9466	259.477389675274	0.99993150759697	1.00223269831657
77.1482269763947	187	0	20.1357	260.537146859872	0.999971153023243	1.00215283505678
77.1677969694138	386	1	17.2151	261.790940342426	0.999920662441254	1.00213052526474
77.171355009079	201	0	19.9754	262.018893767784	0.999911482698917	1.00212646909952
77.1838090419769	141	0	21.0397	262.816788037021	0.999879351294041	1.00211227150202
77.1927050352097	100	0	21.7365	263.386728880901	0.9998563996315	1.00210213006973
77.2193919420242	86	0	22.2447	265.096482675958	0.999787547411919	1.00207170699596
77.2211710214615	158	1	20.9943	265.210463207335	0.999782957386971	1.00206967884541
77.2354040145874	62	0	22.8589	266.122330370553	0.999746236264706	1.00205345323324
